1	pallas	tasktracker	18.7706013466948	2.46571000378846
2	pallas	tasktracker	23.1245066382239	3.40329170281938
3	pallas	tasktracker	24.6459903450753	1.5540694193392
4	pallas	tasktracker	21.404077757055	3.61105210757665
5	pallas	tasktracker	22.235084063897	3.32183951946662
6	pallas	tasktracker	22.8495234247929	3.20197252512872
7	pallas	tasktracker	21.5350590414744	3.26840787318756
8	pallas	tasktracker	20.2122602137192	2.57472478760477
9	pallas	tasktracker	18.8613770952187	2.05716477824323
10	pallas	tasktracker	20.2385248292851	2.88480163347093
