q21	483.331532142857	253.264741282163
q09	339.734889285714	21.2875997588999
q07	306.728692857143	6.7689406250237
q08	270.990257142857	10.995886302796
q18	236.95365	3.59338799056396
q20	232.787492857143	3.96131879124565
q05	231.808357142857	5.23313217202853
q02	195.106782142857	5.58576746860882
q17	191.839471428571	4.70637844788475
q10	190.469214285714	7.59056580327626
q22	182.441460714286	4.21296638559635
q03	167.638121428571	3.26962515354727
q11	148.975792857143	3.4882860518044
q15	144.749888461538	4.4491237295743
q16	140.896671428571	2.71379474657875
q04	140.520157142857	3.19460142687808
q19	135.11655	4.96294968590463
q12	118.661067857143	3.10692691638267
q13	112.987717857143	4.86996038816202
q01	101.006545714286	34.329760592231
q06	69.7515667857143	10.288959718448
q14	66.7980978571428	1.94120457956643
