q19	37.3571428571429	6.72317322408535
q06	36.8928571428571	6.04321955959757
q18	36.7142857142857	6.67107988846685
q17	36.5803571428571	6.1082266821933
q22	36.2142857142857	6.45809651383522
q20	36.1428571428571	6.31115582367349
q05	35.9910714285714	5.8805557430026
q07	35.9017857142857	6.65531647886578
q04	35.0982142857143	6.37280800576221
q09	35.0535714285714	6.36518203416386
q16	34.8035714285714	6.38080060824004
q03	34.6517857142857	6.28429085163445
q01	34.5267857142857	6.2008583955183
q15	34.2884615384615	5.98527038139979
q02	33.6428571428571	6.20798044165904
q10	33.3660714285714	6.3833848789829
q12	33.1785714285714	6.77135071283348
q11	33.0267857142857	6.47371440323121
q14	32.6875	6.66896661715597
q21	32.625	6.77225412443493
q13	32.4017857142857	6.8658910314747
q08	32.0357142857143	6.46347081887549
