q09	3.10130866785714	0.0851266063837475
q07	2.81854541071429	0.124986658901239
q10	2.74384254285714	0.0737692247882114
q18	2.651237875	0.0701648608668383
q05	2.64538142857143	0.146208158852189
q20	2.60080617678571	0.0670681545207698
q11	2.55790362857143	0.080799912923192
q17	2.53871382678571	0.0920647204470727
q19	2.51772698571429	0.195822199244588
q22	2.41812221785714	0.0600691481517763
q03	2.35832726964286	0.283416548046259
q04	2.35614006071429	0.22516535143922
q21	2.32162670357143	0.775623746513748
q06	2.24752008928572	0.140631208741611
q02	2.20535587857143	0.275550683589624
q16	2.1377970875	0.0828260205850928
q15	2.05673570192308	0.0970644759353818
q01	1.98287447142857	0.312061410778958
q14	1.52063492678571	0.109795120840462
q13	1.44064588392857	0.122178747725029
q12	1.3218304375	0.124813744365387
q08	1.28636423035714	0.148290118859438
