5	16.970197815807
10	17.3002399942053
15	20.0229899138641
20	19.5203294366041
25	17.6214451989937
30	18.1379037919476
35	18.2982870375106
40	20.6764873133314
45	17.2621120485337
50	17.8175360469176
55	17.6227243088809
60	21.1837258865096
65	21.0180001527506
70	18.5329772694071
75	19.7338741560254
80	19.6991779793771
85	18.6799069142343
90	20.9975626417566
95	19.3047339542959
100	18.3193887633814
105	17.6514067269393
110	18.3872565638371
115	18.8674305759521
120	18.6272916231667
125	17.5553904185806
130	18.680232669309
135	18.1769223391637
140	17.8884193058546
145	17.1511455759857
150	17.9156780013926
155	18.0288442055989
160	18.3188979287386
165	17.763300578652
170	17.860441724218
175	18.5680128206403
180	18.9965387130367
185	17.5353551403043
190	17.8086038483103
