1	pallas	datanode	18.7588797649624	2.76032187919216
2	pallas	datanode	23.0663778350446	3.28928646690436
3	pallas	datanode	24.7997050525659	1.42157160490187
4	pallas	datanode	21.4708382972223	3.60585122440352
5	pallas	datanode	21.9773103319281	3.43222895728703
6	pallas	datanode	23.2319952160197	3.19167309494107
7	pallas	datanode	21.0880535544777	3.23419910546797
8	pallas	datanode	20.1443887176537	2.22470846846296
9	pallas	datanode	19.0062537309304	2.26416723354706
10	pallas	datanode	20.1281504370318	2.61395056020789
