1	juno	datanode	13.1013285733569	7.31810385413124
2	juno	datanode	19.2165536928179	3.14116075405075
3	juno	datanode	24.7433532281029	1.28884183280604
4	juno	datanode	21.6508199666815	3.63626001477714
5	juno	datanode	24.5610988706198	1.86160590451109
6	juno	datanode	19.6751528706571	2.86100744003791
7	juno	datanode	20.6718242728299	3.36001692464169
8	juno	datanode	24.4791452302061	1.51718338329121
9	juno	datanode	20.4984390215819	3.45018669921641
10	juno	datanode	20.7367171167662	3.23953019526844
