5	17.3436704061106
10	18.2283447335854
15	21.520195404019
20	24.1592446507785
25	23.7067404032279
30	23.0356421810841
35	24.15781563907
40	24.4731238634564
45	23.6283573459398
50	24.1565784359311
55	24.6995510858569
60	20.5973888162221
65	18.1721211155004
70	20.7431666063374
75	22.1254206782689
80	19.4067564778096
85	19.7386177065443
90	23.3385496420239
95	24.5179237086356
100	23.537195411228
105	24.6922606371572
110	25.8653370596477
115	24.729598286491
120	24.9615670083998
125	25.0583532628073
130	22.5570481701128
135	19.9627718236315
140	21.6964693840764
145	21.0201702049397
150	18.6584587992746
155	19.0131172495066
160	19.7342327359726
165	19.4930259049114
170	18.8736712602364
175	19.6401687048341
180	23.7644339472771
185	24.1487060420914
190	24.6050213488919
195	24.9530438186641
200	24.6507482142944
205	25.3507530251761
210	23.9741256905537
215	21.2573870402881
220	21.01754196158
225	20.4075375250799
230	19.8470859014401
235	21.5493761294054
240	22.1734976214124
245	20.8466751451858
250	20.365836795467
255	19.0318778101439
260	18.6386443581081
265	20.1985022449024
270	21.7101229180164
275	21.7670722104181
280	20.1711028204296
285	18.7658074376448
290	19.2986604022006
295	22.1383467773473
300	21.1037347320191
305	20.2050685773934
310	18.7015668705995
315	18.0621316724664
320	18.6536335231781
325	18.9606043157581
330	19.2331581021616
335	18.0558871171568
340	19.0338433623301
345	18.5675614122666
350	17.8043352195329
355	18.4457384031569
360	20.2814977103991
365	18.2761569820334
370	18.1133369912152
375	18.069112739563
380	17.6648637100513
385	21.1047776498095
390	19.871049836866
395	18.304024446638
400	23.7548268208315
405	18.7099784312235
410	18.3337211929435
415	18.767508142164
420	17.2548831895595
425	17.3217808368865
430	17.5206772571465
435	19.5624589968885
440	17.214623878267
445	17.2313887447935
450	17.2137175586705
455	17.27825545578
460	19.7284654959515
465	17.1915740549855
470	17.184586112004
